PW (V),SSA (m2/g),PV (cm3/g),PS (nm),Id/Ig,C%,N%,O %,S%,current density (A/g),Electrode(encoded),Electrolyte(encoded),Method(encoded),Capacitance (F/g)
1.0,1349.0,0.9,2.6,0.91,82.5,9.0,8.5,0.0,40.0173611111111,329,34,1,127.638190954773
1.0,1349.0,0.9,2.6,0.91,82.5,9.0,8.5,0.0,44.9652777777777,329,34,1,126.633165829145
1.0,1349.0,0.9,2.6,0.91,82.5,9.0,8.5,0.0,49.9131944444444,329,34,1,124.623115577889
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,0.173611111111112,413,34,1,153.768844221105
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,0.260416666666667,413,34,1,148.743718592964
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,0.520833333333333,413,34,1,145.72864321608
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,0.868055555555555,413,34,1,142.713567839196
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,1.99652777777777,413,34,1,129.64824120603
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,4.94791666666667,413,34,1,119.597989949748
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,7.89930555555555,413,34,1,111.557788944723
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,9.98263888888889,413,34,1,109.547738693467
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,14.9305555555555,413,34,1,105.527638190954
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,19.9652777777777,413,34,1,103.517587939698
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,25.0,413,34,1,99.497487437186
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,29.9479166666666,413,34,1,97.4874371859296
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,35.0694444444444,413,34,1,94.4723618090452
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,39.9305555555555,413,34,1,92.462311557789
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,45.0520833333333,413,34,1,88.4422110552764
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,50.0,413,34,1,88.4422110552764
1.0,2502.0,1.7,2.7,0.94,84.5,6.3,9.2,0.0,0.1,330,34,0,335.0
1.0,2502.0,1.7,2.7,0.94,84.5,6.3,9.2,0.0,0.25252525252525,330,34,0,334.0
1.0,2502.0,1.7,2.7,0.94,84.5,6.3,9.2,0.0,0.505050505050503,330,34,0,333.0
1.0,2502.0,1.7,2.7,0.94,84.5,6.3,9.2,0.0,0.84175084175084,330,34,0,330.465116279069
1.0,2502.0,1.7,2.7,0.94,84.5,6.3,9.2,0.0,0.925925925925923,330,34,0,313.372093023255
1.0,2502.0,1.7,2.7,0.94,84.5,6.3,9.2,0.0,2.02020202020201,330,34,0,296.279069767441
1.0,2502.0,1.7,2.7,0.94,84.5,6.3,9.2,0.0,5.05050505050505,330,34,0,278.372093023255
1.0,2502.0,1.7,2.7,0.94,84.5,6.3,9.2,0.0,7.91245791245791,330,34,0,269.418604651162
1.0,2502.0,1.7,2.7,0.94,84.5,6.3,9.2,0.0,9.93265993265993,330,34,0,261.279069767441
1.0,2502.0,1.7,2.7,0.94,84.5,6.3,9.2,0.0,19.8653198653198,330,34,0,244.999999999999
1.0,2502.0,1.7,2.7,0.94,84.5,6.3,9.2,0.0,30.0,330,34,0,220.0
1.0,2502.0,1.7,2.7,0.94,84.5,6.3,9.2,0.0,50.0,330,34,0,188.0
1.0,2360.0,1.3,2.2,0.88,83.5,8.5,8.0,0.0,0.420875420875418,80,34,0,194.53488372093
1.0,2360.0,1.3,2.2,0.88,83.5,8.5,8.0,0.0,0.757575757575756,80,34,0,191.279069767441
1.0,2360.0,1.3,2.2,0.88,83.5,8.5,8.0,0.0,1.010101010101,80,34,0,183.953488372092
1.0,2360.0,1.3,2.2,0.88,83.5,8.5,8.0,0.0,2.02020202020201,80,34,0,180.697674418604
1.0,2360.0,1.3,2.2,0.88,83.5,8.5,8.0,0.0,5.05050505050505,80,34,0,176.627906976744
1.0,2360.0,1.3,2.2,0.88,83.5,8.5,8.0,0.0,7.99663299663299,80,34,0,165.232558139534
1.0,2360.0,1.3,2.2,0.88,83.5,8.5,8.0,0.0,9.93265993265993,80,34,0,159.53488372093
1.0,2360.0,1.3,2.2,0.88,83.5,8.5,8.0,0.0,19.9494949494949,80,34,0,131.860465116279
1.0,2360.0,1.3,2.2,0.88,83.5,8.5,8.0,0.0,30.050505050505,80,34,0,108.255813953488
1.0,2360.0,1.3,2.2,0.88,83.5,8.5,8.0,0.0,50.0,80,34,0,84.6511627906976
1.0,1349.0,0.9,2.6,0.91,82.5,9.0,8.5,0.0,0.25252525252525,329,34,0,171.744186046511
1.0,1349.0,0.9,2.6,0.91,82.5,9.0,8.5,0.0,0.84175084175084,329,34,0,166.860465116279
1.0,1349.0,0.9,2.6,0.91,82.5,9.0,8.5,0.0,2.02020202020201,329,34,0,159.53488372093
1.0,1349.0,0.9,2.6,0.91,82.5,9.0,8.5,0.0,5.05050505050505,329,34,0,157.906976744185
1.0,1349.0,0.9,2.6,0.91,82.5,9.0,8.5,0.0,7.99663299663299,329,34,0,157.093023255813
1.0,1349.0,0.9,2.6,0.91,82.5,9.0,8.5,0.0,9.93265993265993,329,34,0,146.511627906976
1.0,1349.0,0.9,2.6,0.91,82.5,9.0,8.5,0.0,19.9494949494949,329,34,0,139.999999999999
1.0,1349.0,0.9,2.6,0.91,82.5,9.0,8.5,0.0,30.050505050505,329,34,0,127.790697674418
1.0,1349.0,0.9,2.6,0.91,82.5,9.0,8.5,0.0,50.0,329,34,0,106.627906976744
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,0.25252525252525,413,34,0,148.13953488372
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,0.505050505050503,413,34,0,144.883720930232
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,0.84175084175084,413,34,0,141.627906976744
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,1.010101010101,413,34,0,139.186046511627
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,2.02020202020201,413,34,0,133.488372093023
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,5.05050505050505,413,34,0,128.60465116279
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,7.99663299663299,413,34,0,120.465116279069
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,10.016835016835,413,34,0,113.13953488372
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,20.03367003367,413,34,0,94.4186046511627
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,30.050505050505,413,34,0,78.1395348837209
1.0,505.0,1.0,15.8,0.95,95.7,0.0,4.3,0.0,50.0,413,34,0,61.0465116279069
1.0,805.58,0.68,3.38,1.51,82.42,8.34,9.24,0.0,1.0,430,34,1,323.0
1.0,805.58,0.68,3.38,1.51,82.42,8.34,9.24,0.0,2.0,430,34,1,300.100401606425
1.0,805.58,0.68,3.38,1.51,82.42,8.34,9.24,0.0,3.0,430,34,1,286.044176706827
1.0,805.58,0.68,3.38,1.51,82.42,8.34,9.24,0.0,4.99999999999999,430,34,1,270.0
1.0,805.58,0.68,3.38,1.51,82.42,8.34,9.24,0.0,10.0,430,34,1,254.0
1.0,805.58,0.68,3.38,1.51,82.42,8.34,9.24,0.0,20.049070469563,430,34,1,233.086680761099
1.0,805.58,0.68,3.38,1.51,82.42,8.34,9.24,0.0,30.0,430,34,1,213.0
1.0,805.58,0.68,3.38,1.51,82.42,8.34,9.24,0.0,50.0,430,34,1,175.0
1.0,805.58,0.68,3.38,1.51,82.42,8.34,9.24,0.0,60.0489144426327,430,34,1,162.790697674418
1.0,805.58,0.68,3.38,1.51,82.42,8.34,9.24,0.0,100.0,430,34,1,120.0
1.0,945.76,1.39,5.89,1.34,87.5,5.59,6.91,0.0,1.0,429,34,1,260.0
1.0,945.76,1.39,5.89,1.34,87.5,5.59,6.91,0.0,2.0,429,34,1,245.983935742971
1.0,945.76,1.39,5.89,1.34,87.5,5.59,6.91,0.0,3.0,429,34,1,241.767068273092
1.0,945.76,1.39,5.89,1.34,87.5,5.59,6.91,0.0,4.99999999999999,429,34,1,236.847389558232
1.0,945.76,1.39,5.89,1.34,87.5,5.59,6.91,0.0,10.0,429,34,1,229.116465863453
1.0,945.76,1.39,5.89,1.34,87.5,5.59,6.91,0.0,20.0432194596787,429,34,1,221.98731501057
1.0,945.76,1.39,5.89,1.34,87.5,5.59,6.91,0.0,30.0024184174188,429,34,1,214.587737843551
1.0,945.76,1.39,5.89,1.34,87.5,5.59,6.91,0.0,49.9262772754577,429,34,1,210.14799154334
1.0,945.76,1.39,5.89,1.34,87.5,5.59,6.91,0.0,60.069197943565,429,34,1,201.268498942917
1.0,945.76,1.39,5.89,1.34,87.5,5.59,6.91,0.0,100.0,429,34,1,190.0
1.0,584.98,1.07,7.31,1.25,91.7,0.92,7.38,0.0,1.0,428,34,1,148.0
1.0,584.98,1.07,7.31,1.25,91.7,0.92,7.38,0.0,2.0,428,34,1,144.076305220883
1.0,584.98,1.07,7.31,1.25,91.7,0.92,7.38,0.0,3.01785714285714,428,34,1,141.265060240963
1.0,584.98,1.07,7.31,1.25,91.7,0.92,7.38,0.0,4.99999999999999,428,34,1,136.345381526104
1.0,584.98,1.07,7.31,1.25,91.7,0.92,7.38,0.0,10.0,428,34,1,130.722891566265
1.0,760.49,0.51,2.68,1.22,86.61999999999999,3.9,9.48,0.0,1.0,427,34,1,150.0
1.0,760.49,0.51,2.68,1.22,86.61999999999999,3.9,9.48,0.0,2.0,427,34,1,140.562248995983
1.0,760.49,0.51,2.68,1.22,86.61999999999999,3.9,9.48,0.0,3.0,427,34,1,136.345381526104
1.0,760.49,0.51,2.68,1.22,86.61999999999999,3.9,9.48,0.0,4.99999999999999,427,34,1,130.722891566265
1.0,760.49,0.51,2.68,1.22,86.61999999999999,3.9,9.48,0.0,9.98214285714285,427,34,1,125.100401606425
1.0,145.4,0.09,2.4,1.16,91.18,1.49,7.33,0.0,1.0,426,34,1,12.0
1.0,145.4,0.09,2.4,1.16,91.18,1.49,7.33,0.0,2.0,426,34,1,7.7309236947791
1.0,145.4,0.09,2.4,1.16,91.18,1.49,7.33,0.0,3.0,426,34,1,6.32530120481925
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,0.1,232,34,0,240.4
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,0.195906432748537,232,34,0,232.777777777777
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,0.290350877192982,232,34,0,224.222222222222
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,0.403508771929824,232,34,0,217.222222222222
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,0.497911445279866,232,34,0,209.444444444444
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,1.00605680868838,232,34,0,197.777777777777
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,2.0031328320802,232,34,0,182.222222222222
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,3.0000417710944,232,34,0,169.777777777777
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,3.99703425229741,232,34,0,155.777777777777
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,4.99398496240601,232,34,0,142.555555555555
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,5.9906850459482,232,34,0,133.999999999999
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,6.98742690058479,232,34,0,124.666666666666
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,7.98412698412698,232,34,0,116.111111111111
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,8.99966583124477,232,34,0,106.777777777777
0.9,1588.0,1.01,2.54,0.84,85.4,5.3,9.3,0.0,9.99624060150375,232,34,0,100.555555555555
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,0.1,233,34,0,279.1
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,0.19469507101086,233,34,0,255.333333333333
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,0.289014202172096,233,34,0,249.111111111111
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,0.383416875522138,233,34,0,241.333333333333
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,0.496616541353383,233,34,0,233.555555555555
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,0.986006683375104,233,34,0,221.111111111111
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,2.00154553049289,233,34,0,211.777777777777
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,2.99820384294068,233,34,0,204.0
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,3.99482038429406,233,34,0,196.999999999999
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,5.01015037593984,233,34,0,191.555555555555
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,6.00680868838763,233,34,0,183.777777777777
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,7.0032581453634,233,34,0,179.888888888888
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,7.99991645781119,233,34,0,172.111111111111
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,8.99644945697577,233,34,0,166.666666666666
0.9,2665.0,1.46,2.19,0.81,88.0,1.1,10.9,0.0,10.0117376775271,233,34,0,162.0
0.9,2856.0,1.25,1.75,0.83,86.7,2.2,11.1,0.0,0.1,234,34,0,386.2
0.9,2856.0,1.25,1.75,0.83,86.7,2.2,11.1,0.0,0.189598997493734,234,34,0,350.222222222222
0.9,2856.0,1.25,1.75,0.83,86.7,2.2,11.1,0.0,0.284586466165413,234,34,0,331.555555555555
0.9,2856.0,1.25,1.75,0.83,86.7,2.2,11.1,0.0,0.416750208855471,234,34,0,320.666666666666
0.9,2856.0,1.25,1.75,0.83,86.7,2.2,11.1,0.0,1.00083542188805,234,34,0,295.0
0.9,2856.0,1.25,1.75,0.83,86.7,2.2,11.1,0.0,1.99828738512949,234,34,0,272.444444444444
0.9,2856.0,1.25,1.75,0.83,86.7,2.2,11.1,0.0,2.99553049289891,234,34,0,253.777777777777
0.9,2856.0,1.25,1.75,0.83,86.7,2.2,11.1,0.0,4.01127819548872,234,34,0,240.555555555555
0.9,2856.0,1.25,1.75,0.83,86.7,2.2,11.1,0.0,4.98930659983291,234,34,0,229.666666666666
0.9,2856.0,1.25,1.75,0.83,86.7,2.2,11.1,0.0,6.00522138680033,234,34,0,213.333333333333
0.9,2856.0,1.25,1.75,0.83,86.7,2.2,11.1,0.0,6.98316624895572,234,34,0,204.0
0.9,2856.0,1.25,1.75,0.83,86.7,2.2,11.1,0.0,7.99883040935672,234,34,0,192.333333333333
0.9,2856.0,1.25,1.75,0.83,86.7,2.2,11.1,0.0,8.99561403508772,234,34,0,182.222222222222
0.9,2856.0,1.25,1.75,0.83,86.7,2.2,11.1,0.0,9.99235588972431,234,34,0,172.888888888888
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,0.1,235,34,0,365.9
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,0.190058479532163,235,34,0,341.666666666666
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,0.285338345864661,235,34,0,317.555555555555
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,0.398538011695906,235,34,0,309.777777777777
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,0.492690058479531,235,34,0,306.666666666666
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,1.01988304093567,235,34,0,290.333333333333
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,1.99795321637426,235,34,0,278.666666666666
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,2.99494569757727,235,34,0,264.666666666666
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,3.99147869674185,235,34,0,259.222222222222
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,5.00693400167084,235,34,0,251.444444444444
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,6.00367585630743,235,34,0,242.111111111111
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,7.00020885547201,235,34,0,236.666666666666
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,7.9969507101086,235,34,0,227.333333333333
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,9.01223893065998,235,34,0,222.666666666666
0.9,3253.0,1.72,2.11,0.86,92.0,0.9,7.1,0.0,10.0,235,34,0,218.0
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,0.1,159,34,0,125.0
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,0.183458646616541,159,34,0,114.555555555555
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,0.296532999164577,159,34,0,109.111111111111
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,0.409523809523809,159,34,0,105.222222222222
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,0.503634085213032,159,34,0,102.888888888888
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,1.01165413533834,159,34,0,93.5555555555555
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,2.00839598997493,159,34,0,84.2222222222221
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,3.00505430242272,159,34,0,76.4444444444444
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,4.0016708437761,159,34,0,69.4444444444444
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,4.99837092731829,159,34,0,60.8888888888888
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,5.99490392648287,159,34,0,55.4444444444444
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,6.99143692564745,159,34,0,50.0
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,8.00659983291562,159,34,0,47.6666666666666
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,9.00309106098579,159,34,0,42.9999999999999
0.9,312.0,0.26,3.33,0.78,93.2,1.2,5.6,0.0,9.99949874686716,159,34,0,39.8888888888888
1.0,1.4,0.015,0.55,0.88,85.6,7.83,3.05,0.0,0.2,153,13,1,270.0
1.0,1.9,0.86,2.26,1.01,86.2,9.17,4.63,0.0,0.2,152,13,1,153.0
1.0,1.4,0.015,0.55,0.88,85.6,7.83,3.05,0.0,0.1,153,34,1,189.0
1.0,1.9,0.86,2.26,1.01,86.2,9.17,4.63,0.0,0.1,152,34,1,153.3
1.0,1568.4,0.68,1.73,0.87,72.4,6.5,15.7,0.0,0.499108734402852,324,34,1,223.957219251336
1.0,1568.4,0.68,1.73,0.87,72.4,6.5,15.7,0.0,0.998217468805704,324,34,1,212.357298474945
1.0,1568.4,0.68,1.73,0.87,72.4,6.5,15.7,0.0,1.9964349376114,324,34,1,201.601901366607
1.0,1568.4,0.68,1.73,0.87,72.4,6.5,15.7,0.0,4.99108734402852,324,34,1,185.335710041592
1.0,1568.4,0.68,1.73,0.87,72.4,6.5,15.7,0.0,10.0,324,34,1,170.668251138839
1.0,1881.7,0.83,1.77,0.91,76.7,5.4,13.5,0.0,0.5,325,34,1,322.5
1.0,1881.7,0.83,1.77,0.91,76.7,5.4,13.5,0.0,1.0,325,34,1,305.6
1.0,1881.7,0.83,1.77,0.91,76.7,5.4,13.5,0.0,2.0,325,34,1,288.2
1.0,1881.7,0.83,1.77,0.91,76.7,5.4,13.5,0.0,5.0,325,34,1,269.5
1.0,1881.7,0.83,1.77,0.91,76.7,5.4,13.5,0.0,10.0,325,34,1,255.8
1.0,2079.3,0.98,1.89,0.92,79.7,3.8,11.6,0.0,0.499108734402852,326,34,1,265.734997029114
1.0,2079.3,0.98,1.89,0.92,79.7,3.8,11.6,0.0,0.980392156862745,326,34,1,252.358882947118
1.0,2079.3,0.98,1.89,0.92,79.7,3.8,11.6,0.0,1.9964349376114,326,34,1,235.379679144384
1.0,2079.3,0.98,1.89,0.92,79.7,3.8,11.6,0.0,5.00891265597148,326,34,1,212.889681124975
1.0,2079.3,0.98,1.89,0.92,79.7,3.8,11.6,0.0,10.0,326,34,1,192.890473361061
1.0,1881.7,0.83,1.77,0.91,76.7,5.4,13.5,0.0,0.3,325,34,0,78.6
1.0,1881.7,0.83,1.77,0.91,76.7,5.4,13.5,0.0,0.5,325,34,0,71.6
1.0,1881.7,0.83,1.77,0.91,76.7,5.4,13.5,0.0,1.0,325,34,0,62.7
1.0,1881.7,0.83,1.77,0.91,76.7,5.4,13.5,0.0,2.0,325,34,0,52.4
1.0,1881.7,0.83,1.77,0.91,76.7,5.4,13.5,0.0,5.0,325,34,0,37.5
1.0,1145.0,0.57,1.9912663755458515,1.19,87.65,2.97,9.38,0.0,0.5,127,34,1,298.0
1.0,1145.0,0.57,1.9912663755458515,1.19,87.65,2.97,9.38,0.0,0.962406015037592,127,34,1,259.950118990135
1.0,1145.0,0.57,1.9912663755458515,1.19,87.65,2.97,9.38,0.0,1.92481203007518,127,34,1,245.024617162171
1.0,1145.0,0.57,1.9912663755458515,1.19,87.65,2.97,9.38,0.0,3.96992481203007,127,34,1,231.799898254811
1.0,1145.0,0.57,1.9912663755458515,1.19,87.65,2.97,9.38,0.0,4.93233082706766,127,34,1,228.915680830516
1.0,1145.0,0.57,1.9912663755458515,1.19,87.65,2.97,9.38,0.0,7.93984962406014,127,34,1,220.834267434641
1.0,1145.0,0.57,1.9912663755458515,1.19,87.65,2.97,9.38,0.0,9.92481203007518,127,34,1,216.211543767676
1.0,1145.0,0.57,1.9912663755458515,1.19,87.65,2.97,9.38,0.0,15.9398496240601,127,34,1,213.236790370421
1.0,1145.0,0.57,1.9912663755458515,1.19,87.65,2.97,9.38,0.0,19.9097744360902,127,34,1,212.01886597227
1.0,1145.0,0.57,1.9912663755458515,1.19,87.65,2.97,9.38,0.0,25.0225563909774,127,34,1,208.486885217631
1.0,1145.0,0.57,1.9912663755458515,1.19,87.65,2.97,9.38,0.0,30.0,127,34,1,207.0
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,0.5,128,34,1,326.0
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,0.962406015037592,128,34,1,289.766632751603
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,1.92481203007518,128,34,1,269.680580464923
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,3.96992481203007,128,34,1,255.88246706215
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,4.87218045112781,128,34,1,248.985565979168
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,7.93984962406014,128,34,1,240.903074774091
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,9.92481203007518,128,34,1,235.706956611712
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,15.9398496240601,128,34,1,232.158808719045
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,19.9097744360902,128,34,1,229.220700834655
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,25.0225563909774,128,34,1,226.262114575429
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,30.0,128,34,1,224.0
1.0,1625.0,0.81,1.9938461538461538,1.07,93.71000000000001,1.44,4.85,0.0,0.5,129,34,1,253.0
1.0,1625.0,0.81,1.9938461538461538,1.07,93.71000000000001,1.44,4.85,0.0,1.02255639097744,129,34,1,226.118765951576
1.0,1625.0,0.81,1.9938461538461538,1.07,93.71000000000001,1.44,4.85,0.0,1.92481203007518,129,34,1,212.341130923639
1.0,1625.0,0.81,1.9938461538461538,1.07,93.71000000000001,1.44,4.85,0.0,3.96992481203007,129,34,1,200.836595502517
1.0,1625.0,0.81,1.9938461538461538,1.07,93.71000000000001,1.44,4.85,0.0,5.05263157894736,129,34,1,198.523616955232
1.0,1625.0,0.81,1.9938461538461538,1.07,93.71000000000001,1.44,4.85,0.0,8.06015037593984,129,34,1,191.588992550182
1.0,1625.0,0.81,1.9938461538461538,1.07,93.71000000000001,1.44,4.85,0.0,9.92481203007518,129,34,1,189.262002483272
1.0,1625.0,0.81,1.9938461538461538,1.07,93.71000000000001,1.44,4.85,0.0,15.9398496240601,129,34,1,186.287249086017
1.0,1625.0,0.81,1.9938461538461538,1.07,93.71000000000001,1.44,4.85,0.0,20.0300751879699,129,34,1,183.920380078636
1.0,1625.0,0.81,1.9938461538461538,1.07,93.71000000000001,1.44,4.85,0.0,25.0225563909774,129,34,1,181.537343933227
1.0,1625.0,0.81,1.9938461538461538,1.07,93.71000000000001,1.44,4.85,0.0,30.0,129,34,1,182.0
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,0.5,128,34,0,223.4
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,1.0,128,34,0,197.0
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,2.02687285614114,128,34,0,192.411924119241
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,4.04237496920423,128,34,0,185.636856368563
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,5.04997441582807,128,34,0,182.926829268292
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,8.0162222601247,128,34,0,177.50677506775
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,10.0,128,34,0,178.2
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,15.9064566869444,128,34,0,168.021680216802
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,20.0,128,34,0,168.8
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,25.0259442454564,128,34,0,165.311653116531
1.0,1831.0,0.92,2.009830693610049,1.12,90.12,2.42,7.46,0.0,30.0051168343851,128,34,0,164.634146341463
1.0,2383.0,1.23,2.1,0.84,77.02,6.34,11.82,0.09,0.5,271,34,1,215.0
1.0,2383.0,1.23,2.1,0.84,77.02,6.34,11.82,0.09,0.95238095238095,271,34,1,195.630952380952
1.0,2383.0,1.23,2.1,0.84,77.02,6.34,11.82,0.09,1.9501133786848,271,34,1,180.668367346938
1.0,2383.0,1.23,2.1,0.84,77.02,6.34,11.82,0.09,4.94331065759637,271,34,1,162.780612244898
1.0,2383.0,1.23,2.1,0.84,77.02,6.34,11.82,0.09,9.97732426303854,271,34,1,144.219387755102
1.0,2383.0,1.23,2.1,0.84,77.02,6.34,11.82,0.09,20.0,271,34,1,122.845238095238
1.0,2512.0,1.42,2.4,0.87,81.98,4.55,10.26,0.09,0.5,272,34,1,307.5
